51,151,19-DEC-2020,10051,CONNECTORS,10
52,152,19-DEC-2020,10052,CONNECTORS,10
53,153,19-DEC-2020,10053,CONNECTORS,10
54,154,19-DEC-2020,10054,CONNECTORS,10
55,155,19-DEC-2020,10055,CONNECTORS,10
56,156,19-DEC-2020,10056,CONNECTORS,10
57,157,19-DEC-2020,10057,CONNECTORS,10
58,158,19-DEC-2020,10058,CONNECTORS,10
59,159,19-DEC-2020,10059,CONNECTORS,10
60,160,19-DEC-2020,10060,CONNECTORS,10
61,161,19-DEC-2020,10061,CONNECTORS,10
62,162,19-DEC-2020,10062,CONNECTORS,10
63,163,19-DEC-2020,10063,CONNECTORS,10
64,164,19-DEC-2020,10064,CONNECTORS,10
65,165,19-DEC-2020,10065,CONNECTORS,10
66,166,19-DEC-2020,10066,CONNECTORS,10
67,167,19-DEC-2020,10067,CONNECTORS,10
68,168,19-DEC-2020,10068,CONNECTORS,10
69,169,19-DEC-2020,10069,CONNECTORS,10
70,170,19-DEC-2020,10070,CONNECTORS,10
71,171,19-DEC-2020,10071,CONNECTORS,10
72,172,19-DEC-2020,10072,CONNECTORS,10
73,173,19-DEC-2020,10073,CONNECTORS,10
74,174,19-DEC-2020,10074,CONNECTORS,10
75,175,19-DEC-2020,10075,CONNECTORS,10
76,176,19-DEC-2020,10076,CONNECTORS,10
77,177,19-DEC-2020,10077,CONNECTORS,10
78,178,19-DEC-2020,10078,CONNECTORS,10
79,179,19-DEC-2020,10079,CONNECTORS,10
80,180,19-DEC-2020,10080,CONNECTORS,10
81,181,19-DEC-2020,10081,CONNECTORS,10
82,182,19-DEC-2020,10082,CONNECTORS,10
83,183,19-DEC-2020,10083,CONNECTORS,10
84,184,19-DEC-2020,10084,CONNECTORS,10
85,185,19-DEC-2020,10085,CONNECTORS,10
86,186,19-DEC-2020,10086,CONNECTORS,10
87,187,19-DEC-2020,10087,CONNECTORS,10
88,188,19-DEC-2020,10088,CONNECTORS,10
89,189,19-DEC-2020,10089,CONNECTORS,10
90,190,19-DEC-2020,10090,CONNECTORS,10
91,191,19-DEC-2020,10091,CONNECTORS,10
92,192,19-DEC-2020,10092,CONNECTORS,10
93,193,19-DEC-2020,10093,CONNECTORS,10
94,194,19-DEC-2020,10094,CONNECTORS,10
95,195,19-DEC-2020,10095,CONNECTORS,10
96,196,19-DEC-2020,10096,CONNECTORS,10
97,197,19-DEC-2020,10097,CONNECTORS,10
98,198,19-DEC-2020,10098,CONNECTORS,10
99,199,19-DEC-2020,10099,CONNECTORS,10
100,200,19-DEC-2020,10100,CONNECTORS,10
